doc_id,doc_date,vendor,city,payment_terms_days,item,category,qty,unit_price,subtotal,gst_rate,gst_amount,total
DOC-00501,2025-04-02,Vision Systems,Lahore,45,ID Card PVC Pack,Accessories,1,5193.1,5193.1,0.18,934.76,6127.86
DOC-00501,2025-04-02,Vision Systems,Lahore,45,PolyGuard Lamination,Accessories,5,26918.06,134590.3,0.18,24226.25,158816.55
DOC-00502,2025-06-23,Vision Systems,Islamabad,30,UHF Long Range Tag,Accessories,10,203.63,2036.32,0,0,2036.32
DOC-00502,2025-06-23,Vision Systems,Islamabad,30,Printer Cleaning Kit,Accessories,50,3619.67,180983.45,0,0,180983.45
DOC-00502,2025-06-23,Vision Systems,Islamabad,30,PolyGuard Lamination,Accessories,5,11951.18,59755.92,0.18,10756.07,70511.99
DOC-00503,2025-11-10,Vision Systems,Islamabad,0,UHF Long Range Tag,Accessories,2,205.62,411.24,0,0,411.24
DOC-00504,2025-03-19,Alpha Supplies,Lahore,0,ID Card PVC Pack,Accessories,1,5094.59,5094.59,0.18,917.03,6011.62
DOC-00505,2025-04-27,PakTech,Lahore,45,Printer Cleaning Kit,Accessories,3,3825.32,11475.95,0.18,2065.67,13541.62
DOC-00506,2025-05-30,PakTech,Karachi,15,Printer Cleaning Kit,Accessories,20,3547.78,70955.69,0.18,12772.02,83727.71
DOC-00506,2025-05-30,PakTech,Karachi,15,UHF Long Range Tag,Accessories,20,209.68,4193.58,0,0,4193.58
DOC-00506,2025-05-30,PakTech,Karachi,15,Printer Cleaning Kit,Accessories,2,3510.87,7021.74,0.18,1263.91,8285.65
DOC-00507,2025-04-23,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,1,3615.35,3615.35,0.18,650.76,4266.11
DOC-00507,2025-04-23,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,10,3458.8,34588.03,0.18,6225.85,40813.88
DOC-00507,2025-04-23,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,2,3556.95,7113.9,0.18,1280.5,8394.4
DOC-00507,2025-04-23,PakTech,Karachi,0,PolyGuard Lamination,Accessories,3,12553.93,37661.78,0,0,37661.78
DOC-00508,2025-07-09,Vision Systems,Karachi,45,HDP5000e Ribbon,Ribbon,50,25776.84,1288842.25,0.18,231991.6,1520833.85
DOC-00508,2025-07-09,Vision Systems,Karachi,45,HDP5000e Ribbon,Ribbon,10,26655.57,266555.7,0.18,47980.03,314535.73
DOC-00508,2025-07-09,Vision Systems,Karachi,45,Printer Service Visit,Service,2,8622.3,17244.61,0,0,17244.61
DOC-00509,2025-03-27,Prime Traders,Islamabad,45,HDP5000e Ribbon,Ribbon,3,23456.29,70368.87,0.18,5807.27,76176.14
DOC-00510,2025-06-28,Vision Systems,Islamabad,15,PolyGuard Lamination,Accessories,3,12746.94,38240.81,0.18,6883.35,45124.16
DOC-00510,2025-06-28,Vision Systems,Islamabad,15,PolyGuard Lamination,Accessories,3,13523.74,40571.22,0.18,7302.82,47874.04
DOC-00510,2025-06-28,Vision Systems,Islamabad,15,Printer Service Visit,Service,5,8235.25,41176.24,0,0,41176.24
DOC-00511,2025-04-28,MF TRADER,Karachi,45,HDP5000e Ribbon,Ribbon,1,23044.13,23044.13,0.18,4147.94,27192.07
DOC-00511,2025-04-28,MF TRADER,Karachi,45,Printer Cleaning Kit,Accessories,2,3335.21,6670.41,0,0,6670.41
DOC-00511,2025-04-28,MF TRADER,Karachi,45,Printer Service Visit,Service,50,7664.12,383205.75,0,0,383205.75
DOC-00511,2025-04-28,MF TRADER,Karachi,45,Printer Cleaning Kit,Accessories,2,3407.59,6815.17,0.18,1226.73,8041.9
DOC-00512,2025-06-03,Alpha Supplies,Karachi,45,Printer Cleaning Kit,Accessories,20,3533.91,70678.11,0.18,12722.06,83400.17
DOC-00512,2025-06-03,Alpha Supplies,Karachi,45,UHF Long Range Tag,Accessories,20,204.1,4082.04,0.18,734.77,4816.8
DOC-00512,2025-06-03,Alpha Supplies,Karachi,45,Printer Cleaning Kit,Accessories,20,3556.31,71126.23,0.18,12802.72,83928.95
DOC-00513,2025-02-13,MF TRADER,Lahore,30,PolyGuard Lamination,Accessories,10,11639.29,116392.88,0,0,116392.88
DOC-00513,2025-02-13,MF TRADER,Lahore,30,UHF Long Range Tag,Accessories,2,187.03,374.05,0,0,374.05
DOC-00513,2025-02-13,MF TRADER,Lahore,30,Printer Cleaning Kit,Accessories,50,3308.92,165445.87,0.18,29780.26,195226.12
DOC-00514,2025-01-16,Alpha Supplies,Lahore,15,Printer Service Visit,Service,3,8271.19,24813.58,0.18,4466.44,29280.02
DOC-00515,2025-04-18,Prime Traders,Lahore,30,Printer Service Visit,Service,2,8325.69,16651.39,0,0,16651.39
DOC-00515,2025-04-18,Prime Traders,Lahore,30,HDP5000e Ribbon,Ribbon,3,23949.63,71848.9,0,0,71848.9
DOC-00515,2025-04-18,Prime Traders,Lahore,30,ID Card PVC Pack,Accessories,10,4992.11,49921.07,0,0,49921.07
DOC-00515,2025-04-18,Prime Traders,Lahore,30,PolyGuard Lamination,Accessories,50,11530.82,576540.96,0.18,103777.37,680318.33
DOC-00516,2025-12-27,PakTech,Islamabad,45,Printer Cleaning Kit,Accessories,20,3585.74,71714.76,0.18,12908.66,84623.42
DOC-00516,2025-12-27,PakTech,Islamabad,45,ID Card PVC Pack,Accessories,5,4726.85,23634.27,0.18,4254.17,27888.44
DOC-00516,2025-12-27,PakTech,Islamabad,45,ID Card PVC Pack,Accessories,1,5172.89,5172.89,0.18,931.12,6104.01
DOC-00516,2025-12-27,PakTech,Islamabad,45,UHF Long Range Tag,Accessories,50,201.6,10079.87,0.18,1814.38,11894.24
DOC-00517,2025-11-11,Vision Systems,Karachi,45,UHF Long Range Tag,Accessories,20,202.85,4056.99,0,0,4056.99
DOC-00517,2025-11-11,Vision Systems,Karachi,45,UHF Long Range Tag,Accessories,3,213.75,641.26,0.18,115.43,756.69
DOC-00517,2025-11-11,Vision Systems,Karachi,45,ID Card PVC Pack,Accessories,2,5051.9,10103.8,0.18,1818.68,11922.49
DOC-00518,2025-05-05,Prime Traders,Karachi,0,PolyGuard Lamination,Accessories,2,11638.9,23277.8,0,0,23277.8
DOC-00519,2025-08-08,PakTech,Lahore,30,Printer Service Visit,Service,3,8165.97,24497.9,0.18,4409.62,28907.52
DOC-00519,2025-08-08,PakTech,Lahore,30,UHF Long Range Tag,Accessories,5,207.45,1037.25,0.18,186.71,1223.96
DOC-00519,2025-08-08,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,2,25034.95,50069.89,0.18,9012.58,59082.47
DOC-00520,2025-03-07,Alpha Supplies,Islamabad,0,Printer Cleaning Kit,Accessories,3,3675.82,11027.45,0,0,11027.45
DOC-00520,2025-03-07,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,2,4859.91,9719.82,0.18,1749.57,11469.39
DOC-00520,2025-03-07,Alpha Supplies,Islamabad,0,HDP5000e Ribbon,Ribbon,10,24636.06,246360.57,0.18,44344.9,290705.47
DOC-00521,2025-08-15,Vision Systems,Islamabad,15,Printer Cleaning Kit,Accessories,20,6040.54,120810.8,0.18,21745.94,142556.74
DOC-00521,2025-08-15,Vision Systems,Islamabad,15,Printer Service Visit,Service,50,8436.72,421836.08,0.18,75930.5,497766.58
DOC-00522,2025-02-23,MF TRADER,Islamabad,15,Printer Cleaning Kit,Accessories,1,3319.74,3319.74,0.18,597.55,3917.29
DOC-00522,2025-02-23,MF TRADER,Islamabad,15,HDP5000e Ribbon,Ribbon,5,23287.72,116438.62,0.18,20958.95,137397.57
DOC-00522,2025-02-23,MF TRADER,Islamabad,15,Printer Service Visit,Service,50,7343.7,367184.8,0,0,367184.8
DOC-00523,2025-12-28,Prime Traders,Lahore,30,Printer Cleaning Kit,Accessories,20,3211.12,64222.43,0.18,11560.04,75782.47
DOC-00523,2025-12-28,Prime Traders,Lahore,30,Printer Cleaning Kit,Accessories,1,3326.14,3326.14,0.18,598.71,3924.85
DOC-00523,2025-12-28,Prime Traders,Lahore,30,PolyGuard Lamination,Accessories,10,12119.68,121196.82,0,0,121196.82
DOC-00524,2025-09-29,MF TRADER,Islamabad,0,Printer Cleaning Kit,Accessories,10,3323.22,33232.2,0.18,5981.8,39213.99
DOC-00525,2025-01-02,PakTech,Lahore,30,Printer Service Visit,Service,1,7980.83,7980.83,0,0,7980.83
DOC-00525,2025-01-02,PakTech,Lahore,30,HDP5000e Ribbon,Ribbon,50,24558.16,1227907.9,0.18,221023.42,1448931.33
DOC-00526,2025-06-14,Prime Traders,Karachi,30,Printer Service Visit,Service,2,8126.94,16253.87,0.18,2925.7,19179.57
DOC-00526,2025-06-14,Prime Traders,Karachi,30,UHF Long Range Tag,Accessories,1,207.25,207.25,0.18,37.31,244.56
DOC-00526,2025-06-14,Prime Traders,Karachi,30,PolyGuard Lamination,Accessories,2,11773.78,23547.55,0.18,4238.56,27786.11
DOC-00527,2025-05-06,Prime Traders,Karachi,30,PolyGuard Lamination,Accessories,2,11412.83,22825.66,0,0,22825.66
DOC-00528,2025-08-22,MF TRADER,Islamabad,0,PolyGuard Lamination,Accessories,2,11066.26,22132.53,0.18,3983.85,26116.38
DOC-00528,2025-08-22,MF TRADER,Islamabad,0,HDP5000e Ribbon,Ribbon,50,24188.78,1209438.76,0.18,217698.98,1427137.73
DOC-00529,2025-03-31,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,3,3553.47,10660.41,0.18,1918.87,12579.29
DOC-00529,2025-03-31,Alpha Supplies,Lahore,30,HDP5000e Ribbon,Ribbon,1,25664.52,25664.52,0.18,4619.61,30284.13
DOC-00530,2025-11-15,MF TRADER,Lahore,0,ID Card PVC Pack,Accessories,20,4730.69,94613.75,0,0,94613.75
DOC-00530,2025-11-15,MF TRADER,Lahore,0,ID Card PVC Pack,Accessories,3,4876.83,14630.49,0.18,2633.49,17263.97
DOC-00531,2025-03-12,MF TRADER,Islamabad,0,Printer Cleaning Kit,Accessories,3,3301.56,9904.69,0.18,1782.84,11687.53
DOC-00531,2025-03-12,MF TRADER,Islamabad,0,UHF Long Range Tag,Accessories,2,199.39,398.77,0.18,71.78,470.55
DOC-00532,2025-08-21,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,1,3623.52,3623.52,0.18,652.23,4275.75
DOC-00532,2025-08-21,PakTech,Karachi,0,Printer Cleaning Kit,Accessories,50,3596.03,179801.73,0,0,179801.73
DOC-00532,2025-08-21,PakTech,Karachi,0,Printer Service Visit,Service,5,8358.62,41793.08,0.18,7522.75,49315.84
DOC-00532,2025-08-21,PakTech,Karachi,0,HDP5000e Ribbon,Ribbon,10,24780.36,247803.57,0.18,44604.64,292408.22
DOC-00533,2025-01-23,PakTech,Islamabad,30,PolyGuard Lamination,Accessories,10,12159.94,121599.43,0.18,21887.9,143487.33
DOC-00533,2025-01-23,PakTech,Islamabad,30,Printer Service Visit,Service,2,8354.05,16708.09,0.18,3007.46,19715.55
DOC-00533,2025-01-23,PakTech,Islamabad,30,ID Card PVC Pack,Accessories,2,5121.87,10243.74,0.18,1843.87,12087.61
DOC-00533,2025-01-23,PakTech,Islamabad,30,Printer Cleaning Kit,Accessories,1,3721.69,3721.69,0.18,669.9,4391.6
DOC-00534,2025-02-16,Prime Traders,Karachi,15,PolyGuard Lamination,Accessories,10,11299.94,112999.43,0.18,20339.9,133339.33
DOC-00534,2025-02-16,Prime Traders,Karachi,15,PolyGuard Lamination,Accessories,3,11776.45,35329.35,0.18,6359.28,41688.63
DOC-00535,2025-05-20,Prime Traders,Islamabad,30,Printer Service Visit,Service,20,7956.41,159128.16,0.18,28643.07,187771.23
DOC-00536,2025-12-20,Prime Traders,Karachi,15,Printer Cleaning Kit,Accessories,20,3448.19,68963.83,0.18,12413.49,81377.32
DOC-00536,2025-12-20,Prime Traders,Karachi,15,HDP5000e Ribbon,Ribbon,20,22186.84,443736.82,0.18,79872.63,523609.45
DOC-00536,2025-12-20,Prime Traders,Karachi,15,Printer Cleaning Kit,Accessories,10,3659.65,36596.51,0.18,6587.37,43183.88
DOC-00536,2025-12-20,Prime Traders,Karachi,15,ID Card PVC Pack,Accessories,50,4836.5,241825.1,0.18,43528.52,285353.62
DOC-00537,2025-10-06,Vision Systems,Karachi,15,PolyGuard Lamination,Accessories,1,13251.77,13251.77,0.18,2385.32,15637.09
DOC-00537,2025-10-06,Vision Systems,Karachi,15,UHF Long Range Tag,Accessories,20,207.74,4154.9,0,0,4154.9
DOC-00538,2025-05-12,Vision Systems,Karachi,45,Printer Cleaning Kit,Accessories,50,3735.48,186774.22,0.18,33619.36,220393.58
DOC-00538,2025-05-12,Vision Systems,Karachi,45,Printer Cleaning Kit,Accessories,50,3793.78,189689.09,0.18,34144.04,223833.13
DOC-00538,2025-05-12,Vision Systems,Karachi,45,Printer Cleaning Kit,Accessories,10,3721.85,37218.52,0,0,37218.52
DOC-00539,2025-05-06,MF TRADER,Islamabad,0,UHF Long Range Tag,Accessories,3,195.34,586.02,0.18,105.48,691.51
DOC-00539,2025-05-06,MF TRADER,Islamabad,0,PolyGuard Lamination,Accessories,50,11194.8,559739.91,0,0,559739.91
DOC-00540,2025-07-14,MF TRADER,Islamabad,30,PolyGuard Lamination,Accessories,20,10835.3,216705.94,0.18,39007.07,255713.01
DOC-00540,2025-07-14,MF TRADER,Islamabad,30,ID Card PVC Pack,Accessories,2,4607.43,9214.85,0,0,9214.85
DOC-00541,2025-09-29,PakTech,Lahore,15,Printer Cleaning Kit,Accessories,10,3545.58,35455.79,0.18,6382.04,41837.84
DOC-00541,2025-09-29,PakTech,Lahore,15,Printer Cleaning Kit,Accessories,2,3527.78,7055.56,0,0,7055.56
DOC-00541,2025-09-29,PakTech,Lahore,15,Printer Service Visit,Service,50,8458.57,422928.56,0.18,76127.14,499055.7
DOC-00541,2025-09-29,PakTech,Lahore,15,ID Card PVC Pack,Accessories,1,4844.51,4844.51,0.18,872.01,5716.52
DOC-00542,2025-02-16,Vision Systems,Islamabad,0,PolyGuard Lamination,Accessories,3,12614.94,37844.83,0.18,6812.07,44656.89
DOC-00542,2025-02-16,Vision Systems,Islamabad,0,UHF Long Range Tag,Accessories,20,217.52,4350.4,0.18,783.07,5758.92
DOC-00543,2025-11-27,Alpha Supplies,Lahore,30,Printer Cleaning Kit,Accessories,20,3474.94,69498.76,0,0,69498.76
DOC-00543,2025-11-27,Alpha Supplies,Lahore,30,PolyGuard Lamination,Accessories,1,11734.94,11734.94,0.18,2112.29,13847.23
DOC-00544,2025-06-05,Prime Traders,Karachi,15,UHF Long Range Tag,Accessories,1,202.2,202.2,0,0,202.2
DOC-00544,2025-06-05,Prime Traders,Karachi,15,UHF Long Range Tag,Accessories,5,194.64,973.22,0.18,175.18,1148.4
DOC-00545,2025-12-30,MF TRADER,Lahore,30,Printer Cleaning Kit,Accessories,2,3467.28,6934.55,0,0,6934.55
DOC-00545,2025-12-30,MF TRADER,Lahore,30,Printer Service Visit,Service,20,7779.02,155580.48,0.18,28004.49,183584.96
DOC-00545,2025-12-30,MF TRADER,Lahore,30,PolyGuard Lamination,Accessories,20,19974.56,399491.2,0,0,399491.2
DOC-00546,2025-01-21,Vision Systems,Lahore,0,Printer Cleaning Kit,Accessories,3,3769.17,11307.5,0.18,2035.35,13342.85
DOC-00547,2025-06-16,PakTech,Lahore,45,HDP5000e Ribbon,Ribbon,5,25269.26,126346.3,0.18,22742.33,149088.64
DOC-00547,2025-06-16,PakTech,Lahore,45,Printer Cleaning Kit,Accessories,3,3724.87,11174.6,0.18,2011.43,13186.03
DOC-00547,2025-06-16,PakTech,Lahore,45,HDP5000e Ribbon,Ribbon,1,24229.69,24229.69,0,0,24229.69
DOC-00547,2025-06-16,PakTech,Lahore,45,Printer Service Visit,Service,3,8123.6,24370.8,0.18,4386.74,28757.54
DOC-00548,2025-05-24,Vision Systems,Lahore,15,HDP5000e Ribbon,Ribbon,20,26133.19,522663.7,0.18,94079.47,616743.17
DOC-00549,2025-03-24,MF TRADER,Islamabad,30,Printer Service Visit,Service,2,7811.41,15622.83,0.18,2812.11,18434.93
DOC-00549,2025-03-24,MF TRADER,Islamabad,30,ID Card PVC Pack,Accessories,1,4622.12,4622.12,0,0,4622.12
DOC-00550,2025-01-17,Alpha Supplies,Islamabad,15,ID Card PVC Pack,Accessories,20,4993.69,99873.74,0.18,17977.27,117851.02
DOC-00550,2025-01-17,Alpha Supplies,Islamabad,15,UHF Long Range Tag,Accessories,1,195.4,195.4,0.18,35.17,230.57
DOC-00550,2025-01-17,Alpha Supplies,Islamabad,15,Printer Service Visit,Service,10,8285.97,82859.72,0.18,14914.75,97774.47
DOC-00550,2025-01-17,Alpha Supplies,Islamabad,15,PolyGuard Lamination,Accessories,1,12048.46,12048.46,0.18,2168.72,14217.19
DOC-00551,2025-06-11,Alpha Supplies,Islamabad,15,Printer Service Visit,Service,20,7751.93,155038.55,0.18,27906.94,182945.49
DOC-00552,2025-10-05,MF TRADER,Karachi,0,UHF Long Range Tag,Accessories,2,197.58,395.16,0.18,71.13,466.29
DOC-00552,2025-10-05,MF TRADER,Karachi,0,UHF Long Range Tag,Accessories,5,193.96,969.8,0.18,174.56,1144.36
DOC-00553,2025-04-09,Vision Systems,Lahore,30,HDP5000e Ribbon,Ribbon,1,26682.38,26682.38,0.18,4802.83,31485.21
DOC-00553,2025-04-09,Vision Systems,Lahore,30,PolyGuard Lamination,Accessories,2,12920.93,25841.87,0.18,4651.54,30493.4
DOC-00554,2025-03-06,MF TRADER,Karachi,30,Printer Cleaning Kit,Accessories,1,3434.97,3434.97,0,0,3434.97
DOC-00554,2025-03-06,MF TRADER,Karachi,30,HDP5000e Ribbon,Ribbon,1,23410.38,23410.38,0,0,23410.38
DOC-00555,2025-02-08,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,1,5018.19,5018.19,0,0,5018.19
DOC-00555,2025-02-08,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,10,4899.76,48997.62,0.18,8819.57,57817.2
DOC-00555,2025-02-08,Alpha Supplies,Islamabad,0,UHF Long Range Tag,Accessories,2,203.03,406.05,0,0,406.05
DOC-00555,2025-02-08,Alpha Supplies,Islamabad,0,PolyGuard Lamination,Accessories,2,12106.62,24213.24,0.18,4358.38,28571.63
DOC-00556,2025-08-29,Prime Traders,Islamabad,0,HDP5000e Ribbon,Ribbon,3,22153.96,66461.87,0.18,11963.14,78425.01
DOC-00557,2025-05-08,Alpha Supplies,Islamabad,45,UHF Long Range Tag,Accessories,2,200.83,401.65,0.18,72.3,473.95
DOC-00557,2025-05-08,Alpha Supplies,Islamabad,45,Printer Service Visit,Service,3,8070.01,24210.03,0,0,24210.03
DOC-00557,2025-05-08,Alpha Supplies,Islamabad,45,PolyGuard Lamination,Accessories,3,12653.28,37959.85,0.18,6832.77,44792.62
DOC-00557,2025-05-08,Alpha Supplies,Islamabad,45,PolyGuard Lamination,Accessories,50,12270.07,613503.62,0,0,613503.62
DOC-00558,2025-07-21,Alpha Supplies,Islamabad,0,Printer Service Visit,Service,10,7996.85,79968.53,0.18,14394.34,94362.87
DOC-00558,2025-07-21,Alpha Supplies,Islamabad,0,HDP5000e Ribbon,Ribbon,5,23772.03,118860.16,0.18,21394.83,140254.99
DOC-00558,2025-07-21,Alpha Supplies,Islamabad,0,ID Card PVC Pack,Accessories,50,5183.77,259188.71,0,0,259188.71
DOC-00559,2025-10-14,Vision Systems,Lahore,0,UHF Long Range Tag,Accessories,3,219.29,657.87,0.18,118.42,776.28
DOC-00559,2025-10-14,Vision Systems,Lahore,0,Printer Service Visit,Service,2,8243.25,16486.51,0,0,16486.51
DOC-00560,2025-08-14,PakTech,Lahore,15,Printer Cleaning Kit,Accessories,2,3515.39,7030.78,0.18,1265.54,8296.32
DOC-00560,2025-08-14,PakTech,Lahore,15,ID Card PVC Pack,Accessories,20,5217.59,104351.72,0,0,104351.72
DOC-00561,2025-12-01,MF TRADER,Islamabad,45,UHF Long Range Tag,Accessories,3,196.77,590.32,0.18,106.26,696.58
DOC-00561,2025-12-01,MF TRADER,Islamabad,45,PolyGuard Lamination,Accessories,3,10947.39,32842.17,0.18,5911.59,38753.76
DOC-00561,2025-12-01,MF TRADER,Islamabad,45,ID Card PVC Pack,Accessories,3,4914.69,14744.08,0.18,2653.94,17398.02
DOC-00561,2025-12-01,MF TRADER,Islamabad,45,UHF Long Range Tag,Accessories,1,183.81,183.81,0.18,33.09,216.9
DOC-00562,2025-01-06,PakTech,Lahore,30,Printer Service Visit,Service,10,8576.41,85764.15,0.18,15437.55,101201.7
DOC-00563,2025-04-16,Vision Systems,Islamabad,0,PolyGuard Lamination,Accessories,3,12257.97,36773.91,0.18,6619.3,43393.21
DOC-00563,2025-04-16,Vision Systems,Islamabad,0,Printer Service Visit,Service,2,8434.63,16869.25,0.18,3036.47,19905.72
DOC-00564,2025-11-14,Alpha Supplies,Lahore,15,UHF Long Range Tag,Accessories,3,206.04,618.12,0.18,111.26,729.38
DOC-00564,2025-11-14,Alpha Supplies,Lahore,15,HDP5000e Ribbon,Ribbon,10,24227.05,242270.46,0.18,43608.68,285879.15
DOC-00565,2025-02-06,Vision Systems,Karachi,30,PolyGuard Lamination,Accessories,2,12495.13,24990.27,0.18,4498.25,29488.52
DOC-00565,2025-02-06,Vision Systems,Karachi,30,HDP5000e Ribbon,Ribbon,2,25809.16,51618.32,0.18,9291.3,60909.62
DOC-00565,2025-02-06,Vision Systems,Karachi,30,ID Card PVC Pack,Accessories,50,5415.72,270785.9,0,0,270785.9
DOC-00566,2025-02-09,Prime Traders,Lahore,30,PolyGuard Lamination,Accessories,20,12217.21,244344.24,0.18,43981.96,288326.21
DOC-00567,2025-10-02,PakTech,Karachi,45,UHF Long Range Tag,Accessories,20,199.64,3992.74,0.18,718.69,4711.43
DOC-00567,2025-10-02,PakTech,Karachi,45,HDP5000e Ribbon,Ribbon,3,23343.58,70030.73,0.18,12605.53,82636.26
DOC-00567,2025-10-02,PakTech,Karachi,45,ID Card PVC Pack,Accessories,3,5288.93,15866.79,0.18,2856.02,18722.82
DOC-00568,2025-07-29,MF TRADER,Islamabad,30,Printer Service Visit,Service,10,7710.84,77108.43,0.18,13879.52,90987.95
DOC-00569,2025-12-01,PakTech,Lahore,45,ID Card PVC Pack,Accessories,1,5104.09,5104.09,0.18,918.74,6022.83
DOC-00569,2025-12-01,PakTech,Lahore,45,Printer Service Visit,Service,5,8144.46,40722.3,0,0,40722.3
DOC-00569,2025-12-01,PakTech,Lahore,45,ID Card PVC Pack,Accessories,10,5013.79,50137.89,0.18,9024.82,59162.7
DOC-00570,2025-08-09,MF TRADER,Lahore,30,Printer Cleaning Kit,Accessories,50,3326.65,166332.32,0,0,166332.32
DOC-00570,2025-08-09,MF TRADER,Lahore,30,Printer Service Visit,Service,2,7781.46,15562.92,0.18,2801.33,18364.24
DOC-00570,2025-08-09,MF TRADER,Lahore,30,ID Card PVC Pack,Accessories,50,4609.51,230475.64,0.18,41485.62,271961.26
DOC-00570,2025-08-09,MF TRADER,Lahore,30,HDP5000e Ribbon,Ribbon,5,21189.49,105947.44,0,0,105947.44
DOC-00571,2025-08-23,Prime Traders,Lahore,15,Printer Service Visit,Service,20,7698.72,153974.32,0.18,27715.38,181689.7
DOC-00571,2025-08-23,Prime Traders,Lahore,15,Printer Cleaning Kit,Accessories,3,3350.92,10052.75,0.18,1809.49,11862.24
DOC-00571,2025-08-23,Prime Traders,Lahore,15,HDP5000e Ribbon,Ribbon,1,22750.43,22750.43,0.18,4095.08,26845.51
DOC-00572,2025-07-07,Alpha Supplies,Karachi,30,HDP5000e Ribbon,Ribbon,2,24123.2,48246.4,0.18,8684.35,56930.76
DOC-00572,2025-07-07,Alpha Supplies,Karachi,30,Printer Service Visit,Service,10,8002.97,80029.67,0.18,14405.34,94435.01
DOC-00573,2025-10-14,Prime Traders,Karachi,45,UHF Long Range Tag,Accessories,1,193.61,193.61,0,0,193.61
DOC-00573,2025-10-14,Prime Traders,Karachi,45,PolyGuard Lamination,Accessories,50,12262.93,613146.55,0.18,110366.38,723512.93
DOC-00573,2025-10-14,Prime Traders,Karachi,45,Printer Cleaning Kit,Accessories,3,3499.81,10499.42,0,0,10499.42
DOC-00574,2025-09-15,Prime Traders,Islamabad,45,HDP5000e Ribbon,Ribbon,20,23841.19,476823.82,0,0,476823.82
DOC-00575,2025-09-30,Alpha Supplies,Lahore,0,HDP5000e Ribbon,Ribbon,2,24439.29,48878.59,0.18,8798.15,57676.73
DOC-00576,2025-08-07,Prime Traders,Lahore,30,UHF Long Range Tag,Accessories,50,183.01,9150.5,0.18,1647.09,10797.59
DOC-00576,2025-08-07,Prime Traders,Lahore,30,Printer Service Visit,Service,10,7871.18,78711.8,0.18,14168.12,92879.93
DOC-00576,2025-08-07,Prime Traders,Lahore,30,Printer Service Visit,Service,10,7556.82,75568.15,0.18,13602.27,89170.42
DOC-00577,2025-03-02,Alpha Supplies,Lahore,45,Printer Service Visit,Service,3,8081,24243,0.18,4363.74,28606.73
DOC-00577,2025-03-02,Alpha Supplies,Lahore,45,PolyGuard Lamination,Accessories,3,23214.6,69643.8,0,0,69643.8
DOC-00577,2025-03-02,Alpha Supplies,Lahore,45,Printer Service Visit,Service,2,7958.5,15916.99,0.18,2865.06,18782.05
DOC-00577,2025-03-02,Alpha Supplies,Lahore,45,Printer Cleaning Kit,Accessories,5,3551.84,17759.2,0.18,3196.66,20955.86
DOC-00578,2025-07-18,Prime Traders,Karachi,30,Printer Cleaning Kit,Accessories,2,3476.04,6952.08,0.18,1251.37,8203.45
DOC-00579,2025-02-15,PakTech,Karachi,15,HDP5000e Ribbon,Ribbon,1,23820.52,23820.52,0.18,4287.69,28108.21
DOC-00579,2025-02-15,PakTech,Karachi,15,Printer Service Visit,Service,5,8453.72,42268.62,0.18,7608.35,49876.97
DOC-00579,2025-02-15,PakTech,Karachi,15,ID Card PVC Pack,Accessories,20,5245.98,104919.5,0.18,18885.51,123805.01
DOC-00579,2025-02-15,PakTech,Karachi,15,Printer Service Visit,Service,20,8340.18,166803.51,0.18,30024.63,196828.14
DOC-00580,2025-12-18,Vision Systems,Lahore,0,Printer Cleaning Kit,Accessories,5,3877.19,19385.93,0,0,19385.93
DOC-00580,2025-12-18,Vision Systems,Lahore,0,UHF Long Range Tag,Accessories,50,213,10650.22,0,0,10650.22
DOC-00581,2025-02-06,Alpha Supplies,Karachi,30,PolyGuard Lamination,Accessories,20,12023.68,240473.56,0.18,43285.24,283758.8
DOC-00581,2025-02-06,Alpha Supplies,Karachi,30,PolyGuard Lamination,Accessories,3,12141.53,36424.59,0.18,6556.43,42981.02
DOC-00581,2025-02-06,Alpha Supplies,Karachi,30,HDP5000e Ribbon,Ribbon,2,23864.48,47728.96,0.18,8591.21,56320.17
DOC-00581,2025-02-06,Alpha Supplies,Karachi,30,UHF Long Range Tag,Accessories,50,198,9900.06,0.18,1782.01,11682.07
DOC-00582,2025-11-28,Vision Systems,Islamabad,30,PolyGuard Lamination,Accessories,2,12238.76,24477.51,0.18,4405.95,28883.46
DOC-00583,2025-05-19,Prime Traders,Islamabad,15,ID Card PVC Pack,Accessories,10,5035.44,50354.36,0,0,50354.36
DOC-00583,2025-05-19,Prime Traders,Islamabad,15,PolyGuard Lamination,Accessories,50,12271.86,613593.11,0.18,110446.76,724039.87
DOC-00583,2025-05-19,Prime Traders,Islamabad,15,Printer Cleaning Kit,Accessories,1,3418.97,3418.97,0.18,615.41,4034.38
DOC-00583,2025-05-19,Prime Traders,Islamabad,15,Printer Cleaning Kit,Accessories,20,3478.64,69572.78,0.18,12523.1,82095.88
DOC-00584,2025-03-24,MF TRADER,Islamabad,15,Printer Cleaning Kit,Accessories,1,3447.57,3447.57,0.18,620.56,4068.14
